window_id,request_id,token_event_index,arrival_unix_ns,since_send_ms,since_previous_token_ms,fragment_bytes,fragment_json
baseline_short,baseline_short-00013-5797bba0fe41,11,1785364448745718088,865.418294,58.348283,1,"""2"""
baseline_short,baseline_short-00013-5797bba0fe41,12,1785364448803874074,923.57428,58.155986,1,"""0"""
baseline_short,baseline_short-00013-5797bba0fe41,13,1785364448861357795,981.058001,57.483721,1,"""\n"""
baseline_short,baseline_short-00013-5797bba0fe41,14,1785364448921258575,1040.958781,59.90078,1,"""\n"""
baseline_short,baseline_short-00013-5797bba0fe41,15,1785364448981774778,1101.474984,60.516203,2,"""##"""
baseline_short,baseline_short-00013-5797bba0fe41,16,1785364449031790312,1151.490518,50.015534,1,""" """
baseline_short,baseline_short-00013-5797bba0fe41,17,1785364449096559382,1216.259588,64.76907,1,"""2"""
baseline_short,baseline_short-00013-5797bba0fe41,18,1785364449147187747,1266.887953,50.628365,1,"""0"""
baseline_short,baseline_short-00013-5797bba0fe41,19,1785364449205144193,1324.844399,57.956446,1,"""1"""
baseline_short,baseline_short-00013-5797bba0fe41,20,1785364449262957208,1382.657414,57.813015,1,"""9"""
baseline_short,baseline_short-00013-5797bba0fe41,21,1785364449320438592,1440.138798,57.481384,1,"""-"""
baseline_short,baseline_short-00013-5797bba0fe41,22,1785364449378191128,1497.891334,57.752536,1,"""2"""
baseline_short,baseline_short-00013-5797bba0fe41,23,1785364449436437213,1556.137419,58.246085,1,"""0"""
baseline_short,baseline_short-00013-5797bba0fe41,24,1785364449494525045,1614.225251,58.087832,1,"""2"""
baseline_short,baseline_short-00013-5797bba0fe41,25,1785364449552428930,1672.129136,57.903885,1,"""0"""
baseline_short,baseline_short-00013-5797bba0fe41,26,1785364449610201311,1729.901517,57.772381,1,"""\n"""
baseline_short,baseline_short-00013-5797bba0fe41,27,1785364449668150464,1787.85067,57.949153,1,"""\n"""
baseline_short,baseline_short-00013-5797bba0fe41,28,1785364449725857515,1845.557721,57.707051,3,"""###"""
baseline_short,baseline_short-00013-5797bba0fe41,29,1785364449783651608,1903.351814,57.794093,1,""" """
baseline_short,baseline_short-00013-5797bba0fe41,30,1785364449841025493,1960.725699,57.373885,1,"""2"""
baseline_short,baseline_short-00013-5797bba0fe41,31,1785364449900605101,2020.305307,59.579608,1,"""0"""
baseline_short,baseline_short-00014-cacab6be751f,0,1785364449151882358,272.06797,,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,1,1785364449205273024,325.458636,53.390666,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,2,1785364449263147656,383.333268,57.874632,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,3,1785364449320611646,440.797258,57.46399,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,4,1785364449378320259,498.505871,57.708613,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,5,1785364449436620027,556.805639,58.299768,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,6,1785364449494656204,614.841816,58.036177,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,7,1785364449552594842,672.780454,57.938638,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,8,1785364449610332174,730.517786,57.737332,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,9,1785364449668279180,788.464792,57.947006,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,10,1785364449725986036,846.171648,57.706856,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,11,1785364449783782766,903.968378,57.79673,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,12,1785364449841215199,961.400811,57.432433,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,13,1785364449904573695,1024.759307,63.358496,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,14,1785364449958260918,1078.44653,53.687223,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,15,1785364450010586854,1130.772466,52.325936,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,16,1785364450076396248,1196.58186,65.809394,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,17,1785364450125754669,1245.940281,49.358421,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,18,1785364450183457678,1303.64329,57.703009,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,19,1785364450240733297,1360.918909,57.275619,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,20,1785364450298788384,1418.973996,58.055087,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,21,1785364450356918075,1477.103687,58.129691,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,22,1785364450414597037,1534.782649,57.678962,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,23,1785364450472330717,1592.516329,57.73368,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,24,1785364450530352790,1650.538402,58.022073,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,25,1785364450587358982,1707.544594,57.006192,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,26,1785364450645823014,1766.008626,58.464032,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,27,1785364450703127959,1823.313571,57.304945,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,28,1785364450761556301,1881.741913,58.428342,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,29,1785364450818875902,1939.061514,57.319601,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,30,1785364450885038486,2005.224098,66.162584,4,""" the"""
baseline_short,baseline_short-00014-cacab6be751f,31,1785364450936224882,2056.410494,51.186396,4,""" the"""
baseline_short,baseline_short-00015-20a01a7cf313,0,1785364450130708664,251.041527,,1,""":"""
baseline_short,baseline_short-00015-20a01a7cf313,1,1785364450183610473,303.943336,52.901809,4,""" The"""
baseline_short,baseline_short-00015-20a01a7cf313,2,1785364450240861225,361.194088,57.250752,7,""" Associ"""
baseline_short,baseline_short-00015-20a01a7cf313,3,1785364450298915875,419.248738,58.05465,4,"""ated"""
baseline_short,baseline_short-00015-20a01a7cf313,4,1785364450357043945,477.376808,58.12807,6,""" Press"""
baseline_short,baseline_short-00015-20a01a7cf313,5,1785364450414729002,535.061865,57.685057,1,"""\n"""
baseline_short,baseline_short-00015-20a01a7cf313,6,1785364450472463629,592.796492,57.734627,1,"""\n"""
baseline_short,baseline_short-00015-20a01a7cf313,7,1785364450530510079,650.842942,58.04645,3,"""The"""
baseline_short,baseline_short-00015-20a01a7cf313,8,1785364450587526715,707.859578,57.016636,1,""" """
baseline_short,baseline_short-00015-20a01a7cf313,9,1785364450645952183,766.285046,58.425468,1,"""2"""
baseline_short,baseline_short-00015-20a01a7cf313,10,1785364450703257161,823.590024,57.304978,1,"""0"""
baseline_short,baseline_short-00015-20a01a7cf313,11,1785364450761687260,882.020123,58.430099,1,"""1"""
baseline_short,baseline_short-00015-20a01a7cf313,12,1785364450819004631,939.337494,57.317371,1,"""9"""
baseline_short,baseline_short-00015-20a01a7cf313,13,1785364450885146277,1005.47914,66.141646,4,""" NFL"""
baseline_short,baseline_short-00015-20a01a7cf313,14,1785364450941337380,1061.670243,56.191103,2,""" D"""
baseline_short,baseline_short-00015-20a01a7cf313,15,1785364450991683607,1112.01647,50.346227,4,"""raft"""
baseline_short,baseline_short-00015-20a01a7cf313,16,1785364451058091088,1178.423951,66.407481,3,""" is"""
baseline_short,baseline_short-00015-20a01a7cf313,17,1785364451106412470,1226.745333,48.321382,5,""" just"""
baseline_short,baseline_short-00015-20a01a7cf313,18,1785364451164705637,1285.0385,58.293167,2,""" a"""
baseline_short,baseline_short-00015-20a01a7cf313,19,1785364451221915870,1342.248733,57.210233,4,""" few"""
baseline_short,baseline_short-00015-20a01a7cf313,20,1785364451279917151,1400.250014,58.001281,6,""" weeks"""
baseline_short,baseline_short-00015-20a01a7cf313,21,1785364451337376300,1457.709163,57.459149,5,""" away"""
baseline_short,baseline_short-00015-20a01a7cf313,22,1785364451395354703,1515.687566,57.978403,1,""","""
baseline_short,baseline_short-00015-20a01a7cf313,23,1785364451453694594,1574.027457,58.339891,4,""" and"""
baseline_short,baseline_short-00015-20a01a7cf313,24,1785364451511753254,1632.086117,58.05866,4,""" the"""
baseline_short,baseline_short-00015-20a01a7cf313,25,1785364451569386087,1689.71895,57.632833,4,""" New"""
baseline_short,baseline_short-00015-20a01a7cf313,26,1785364451626956576,1747.289439,57.570489,5,""" York"""
baseline_short,baseline_short-00015-20a01a7cf313,27,1785364451684432223,1804.765086,57.475647,3,""" Gi"""
baseline_short,baseline_short-00015-20a01a7cf313,28,1785364451741919256,1862.252119,57.487033,4,"""ants"""
baseline_short,baseline_short-00015-20a01a7cf313,29,1785364451799729214,1920.062077,57.809958,4,""" are"""
baseline_short,baseline_short-00015-20a01a7cf313,30,1785364451857397138,1977.730001,57.667924,3,""" in"""
baseline_short,baseline_short-00015-20a01a7cf313,31,1785364451916821715,2037.154578,59.424577,4,""" the"""
baseline_short,baseline_short-00016-dd01249a7b5c,0,1785364451110770044,231.475168,,1,"""i"""
baseline_short,baseline_short-00016-dd01249a7b5c,1,1785364451164834278,285.539402,54.064234,2,"""ab"""
baseline_short,baseline_short-00016-dd01249a7b5c,2,1785364451222046319,342.751443,57.212041,3,"""ook"""
baseline_short,baseline_short-00016-dd01249a7b5c,3,1785364451280108128,400.813252,58.061809,1,"""s"""
baseline_short,baseline_short-00016-dd01249a7b5c,4,1785364451337551295,458.256419,57.443167,1,"""\n"""
baseline_short,baseline_short-00016-dd01249a7b5c,5,1785364451395515977,516.221101,57.964682,1,"""\n"""
baseline_short,baseline_short-00016-dd01249a7b5c,6,1785364451453822745,574.527869,58.306768,2,"""##"""
baseline_short,baseline_short-00016-dd01249a7b5c,7,1785364451511881521,632.586645,58.058776,1,""" """
baseline_short,baseline_short-00016-dd01249a7b5c,8,1785364451569562035,690.267159,57.680514,1,"""1"""
baseline_short,baseline_short-00016-dd01249a7b5c,9,1785364451627149230,747.854354,57.587195,1,"""."""
baseline_short,baseline_short-00016-dd01249a7b5c,10,1785364451684613948,805.319072,57.464718,13,""" Introduction"""
baseline_short,baseline_short-00016-dd01249a7b5c,11,1785364451742048838,862.753962,57.43489,1,"""\n"""
baseline_short,baseline_short-00016-dd01249a7b5c,12,1785364451799856553,920.561677,57.807715,1,"""\n"""
baseline_short,baseline_short-00016-dd01249a7b5c,13,1785364451857551430,978.256554,57.694877,3,"""The"""
baseline_short,baseline_short-00016-dd01249a7b5c,14,1785364451921416346,1042.12147,63.864916,2,""" _"""
baseline_short,baseline_short-00016-dd01249a7b5c,15,1785364451977598338,1098.303462,56.181992,1,"""F"""
baseline_short,baseline_short-00016-dd01249a7b5c,16,1785364452028715505,1149.420629,51.117167,7,"""raction"""
baseline_short,baseline_short-00016-dd01249a7b5c,17,1785364452094398309,1215.103433,65.682804,2,"""al"""
baseline_short,baseline_short-00016-dd01249a7b5c,18,1785364452152154539,1272.859663,57.75623,6,""" State"""
baseline_short,baseline_short-00016-dd01249a7b5c,19,1785364452202702928,1323.408052,50.548389,1,"""_"""
baseline_short,baseline_short-00016-dd01249a7b5c,20,1785364452259943804,1380.648928,57.240876,3,""" of"""
baseline_short,baseline_short-00016-dd01249a7b5c,21,1785364452317537379,1438.242503,57.593575,4,""" the"""
baseline_short,baseline_short-00016-dd01249a7b5c,22,1785364452375959583,1496.664707,58.422204,4,""" art"""
baseline_short,baseline_short-00016-dd01249a7b5c,23,1785364452433701558,1554.406682,57.741975,3,""" is"""
baseline_short,baseline_short-00016-dd01249a7b5c,24,1785364452491652549,1612.357673,57.950991,2,""" a"""
baseline_short,baseline_short-00016-dd01249a7b5c,25,1785364452548805527,1669.510651,57.152978,5,""" very"""
baseline_short,baseline_short-00016-dd01249a7b5c,26,1785364452607116851,1727.821975,58.311324,10,""" important"""
baseline_short,baseline_short-00016-dd01249a7b5c,27,1785364452665000547,1785.705671,57.883696,8,""" concept"""
baseline_short,baseline_short-00016-dd01249a7b5c,28,1785364452722030714,1842.735838,57.030167,3,""" in"""
baseline_short,baseline_short-00016-dd01249a7b5c,29,1785364452780328448,1901.033572,58.297734,4,""" the"""
baseline_short,baseline_short-00016-dd01249a7b5c,30,1785364452838162897,1958.868021,57.834449,6,""" field"""
baseline_short,baseline_short-00016-dd01249a7b5c,31,1785364452896863995,2017.569119,58.701098,3,""" of"""
baseline_short,baseline_short-00017-e9fe8c691772,0,1785364452149196813,270.345358,,3,"""ive"""
baseline_short,baseline_short-00017-e9fe8c691772,1,1785364452202404207,323.552752,53.207394,1,"""\n"""
baseline_short,baseline_short-00017-e9fe8c691772,2,1785364452259812686,380.961231,57.408479,1,"""\n"""
baseline_short,baseline_short-00017-e9fe8c691772,3,1785364452317243343,438.391888,57.430657,1,"""#"""
baseline_short,baseline_short-00017-e9fe8c691772,4,1785364452375710403,496.858948,58.46706,4,""" The"""
baseline_short,baseline_short-00017-e9fe8c691772,5,1785364452433569869,554.718414,57.859466,1,""" """
baseline_short,baseline_short-00017-e9fe8c691772,6,1785364452491518660,612.667205,57.948791,1,"""1"""
baseline_short,baseline_short-00017-e9fe8c691772,7,1785364452548545580,669.694125,57.02692,1,"""0"""
baseline_short,baseline_short-00017-e9fe8c691772,8,1785364452606866244,728.014789,58.320664,5,""" Best"""
baseline_short,baseline_short-00017-e9fe8c691772,9,1785364452664868034,786.016579,58.00179,3,""" Pl"""
baseline_short,baseline_short-00017-e9fe8c691772,10,1785364452721899625,843.04817,57.031591,4,"""aces"""
baseline_short,baseline_short-00017-e9fe8c691772,11,1785364452780199129,901.347674,58.299504,3,""" to"""
baseline_short,baseline_short-00017-e9fe8c691772,12,1785364452837909470,959.058015,57.710341,6,""" Visit"""
baseline_short,baseline_short-00017-e9fe8c691772,13,1785364452896598255,1017.7468,58.688785,3,""" in"""
baseline_short,baseline_short-00017-e9fe8c691772,14,1785364452951428358,1072.576903,54.830103,4,""" the"""
baseline_short,baseline_short-00017-e9fe8c691772,15,1785364453008372532,1129.521077,56.944174,6,""" World"""
baseline_short,baseline_short-00017-e9fe8c691772,16,1785364453072637959,1193.786504,64.265427,1,"""\n"""
baseline_short,baseline_short-00017-e9fe8c691772,17,1785364453123270885,1244.41943,50.632926,1,"""\n"""
baseline_short,baseline_short-00017-e9fe8c691772,18,1785364453180050137,1301.198682,56.779252,3,"""The"""
baseline_short,baseline_short-00017-e9fe8c691772,19,1785364453238720041,1359.868586,58.669904,6,""" world"""
baseline_short,baseline_short-00017-e9fe8c691772,20,1785364453296814739,1417.963284,58.094698,3,""" is"""
baseline_short,baseline_short-00017-e9fe8c691772,21,1785364453354333769,1475.482314,57.51903,2,""" a"""
baseline_short,baseline_short-00017-e9fe8c691772,22,1785364453411963100,1533.111645,57.629331,4,""" big"""
baseline_short,baseline_short-00017-e9fe8c691772,23,1785364453473957084,1595.105629,61.993984,6,""" place"""
baseline_short,baseline_short-00017-e9fe8c691772,24,1785364453528270753,1649.419298,54.313669,1,""","""
baseline_short,baseline_short-00017-e9fe8c691772,25,1785364453585314418,1706.462963,57.043665,4,""" and"""
baseline_short,baseline_short-00017-e9fe8c691772,26,1785364453643700034,1764.848579,58.385616,6,""" there"""
baseline_short,baseline_short-00017-e9fe8c691772,27,1785364453701721277,1822.869822,58.021243,4,""" are"""
baseline_short,baseline_short-00017-e9fe8c691772,28,1785364453759516772,1880.665317,57.795495,3,""" so"""
baseline_short,baseline_short-00017-e9fe8c691772,29,1785364453815655934,1936.804479,56.139162,5,""" many"""
baseline_short,baseline_short-00017-e9fe8c691772,30,1785364453873329480,1994.478025,57.673546,8,""" amazing"""
baseline_short,baseline_short-00017-e9fe8c691772,31,1785364453933228748,2054.377293,59.899268,7,""" places"""
baseline_short,baseline_short-00018-eb0587fa87ea,0,1785364453126452116,247.462645,,2,"""he"""
baseline_short,baseline_short-00018-eb0587fa87ea,1,1785364453180181974,301.192503,53.729858,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,2,1785364453238851415,359.861944,58.669441,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,3,1785364453296954787,417.965316,58.103372,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,4,1785364453354466716,475.477245,57.511929,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,5,1785364453412156917,533.167446,57.690201,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,6,1785364453474152675,595.163204,61.995758,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,7,1785364453528400321,649.41085,54.247646,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,8,1785364453585446392,706.456921,57.046071,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,9,1785364453643831238,764.841767,58.384846,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,10,1785364453701851508,822.862037,58.02027,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,11,1785364453759650845,880.661374,57.799337,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,12,1785364453815784506,936.795035,56.133661,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,13,1785364453873461669,994.472198,57.677163,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,14,1785364453936803737,1057.814266,63.342068,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,15,1785364453987862187,1108.872716,51.05845,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,16,1785364454053900059,1174.910588,66.037872,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,17,1785364454109069542,1230.080071,55.169483,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,18,1785364454160868470,1281.878999,51.798928,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,19,1785364454218974898,1339.985427,58.106428,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,20,1785364454277055768,1398.066297,58.08087,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,21,1785364454334960181,1455.97071,57.904413,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,22,1785364454392201018,1513.211547,57.240837,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,23,1785364454450519258,1571.529787,58.31824,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,24,1785364454508023586,1629.034115,57.504328,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,25,1785364454565735909,1686.746438,57.712323,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,26,1785364454624161785,1745.172314,58.425876,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,27,1785364454681232005,1802.242534,57.07022,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,28,1785364454738970526,1859.981055,57.738521,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,29,1785364454796957633,1917.968162,57.987107,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,30,1785364454854357566,1975.368095,57.399933,4,""" the"""
baseline_short,baseline_short-00018-eb0587fa87ea,31,1785364454913753644,2034.764173,59.396078,4,""" the"""
baseline_short,baseline_short-00019-ebcf4bc899a1,0,1785364454106831007,228.54927,,2,"""as"""
baseline_short,baseline_short-00019-ebcf4bc899a1,1,1785364454160739915,282.458178,53.908908,2,"""em"""
baseline_short,baseline_short-00019-ebcf4bc899a1,2,1785364454218844291,340.562554,58.104376,2,"""od"""
baseline_short,baseline_short-00019-ebcf4bc899a1,3,1785364454276805871,398.524134,57.96158,2,"""el"""
baseline_short,baseline_short-00019-ebcf4bc899a1,4,1785364454334829904,456.548167,58.024033,1,""" """
baseline_short,baseline_short-00019-ebcf4bc899a1,5,1785364454391950631,513.668894,57.120727,1,"""1"""
baseline_short,baseline_short-00019-ebcf4bc899a1,6,1785364454450348842,572.067105,58.398211,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,7,1785364454507768689,629.486952,57.419847,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,8,1785364454565440943,687.159206,57.672254,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,9,1785364454623900905,745.619168,58.459962,1,""" """
baseline_short,baseline_short-00019-ebcf4bc899a1,10,1785364454681102740,802.821003,57.201835,1,"""1"""
baseline_short,baseline_short-00019-ebcf4bc899a1,11,1785364454738718361,860.436624,57.615621,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,12,1785364454796699626,918.417889,57.981265,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,13,1785364454854227944,975.946207,57.528318,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,14,1785364454913470347,1035.18861,59.242403,1,""" """
baseline_short,baseline_short-00019-ebcf4bc899a1,15,1785364454975693888,1097.412151,62.223541,1,"""1"""
baseline_short,baseline_short-00019-ebcf4bc899a1,16,1785364455023809878,1145.528141,48.11599,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,17,1785364455079921900,1201.640163,56.112022,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,18,1785364455136105728,1257.823991,56.183828,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,19,1785364455192078804,1313.797067,55.973076,1,""" """
baseline_short,baseline_short-00019-ebcf4bc899a1,20,1785364455248266169,1369.984432,56.187365,1,"""1"""
baseline_short,baseline_short-00019-ebcf4bc899a1,21,1785364455304174373,1425.892636,55.908204,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,22,1785364455360052671,1481.770934,55.878298,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,23,1785364455416683929,1538.402192,56.631258,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,24,1785364455477104689,1598.822952,60.42076,1,""" """
baseline_short,baseline_short-00019-ebcf4bc899a1,25,1785364455528789844,1650.508107,51.685155,1,"""1"""
baseline_short,baseline_short-00019-ebcf4bc899a1,26,1785364455584754745,1706.473008,55.964901,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,27,1785364455640145965,1761.864228,55.39122,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,28,1785364455696791733,1818.509996,56.645768,1,"""9"""
baseline_short,baseline_short-00019-ebcf4bc899a1,29,1785364455751962073,1873.680336,55.17034,1,""" """
baseline_short,baseline_short-00019-ebcf4bc899a1,30,1785364455808684801,1930.403064,56.722728,1,"""1"""
baseline_short,baseline_short-00019-ebcf4bc899a1,31,1785364455865359246,1987.077509,56.674445,1,"""9"""
prefill_heavy,prefill_heavy-00000-f3774699602d,0,1785364461133503469,241.082433,,2,"""ь"""
prefill_heavy,prefill_heavy-00000-f3774699602d,1,1785364461186111558,293.690522,52.608089,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,2,1785364461242860364,350.439328,56.748806,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,3,1785364461299629401,407.208365,56.769037,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,4,1785364461356240839,463.819803,56.611438,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,5,1785364461412858835,520.437799,56.617996,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,6,1785364461470619708,578.198672,57.760873,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,7,1785364461528721577,636.300541,58.101869,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,8,1785364461588610480,696.189444,59.888903,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,9,1785364461655194264,762.773228,66.583784,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,10,1785364461706371598,813.950562,51.177334,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,11,1785364461765973993,873.552957,59.602395,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,12,1785364461824850825,932.429789,58.876832,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,13,1785364461884558171,992.137135,59.707346,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,14,1785364461944451310,1052.030274,59.893139,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,15,1785364462006093590,1113.672554,61.64228,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,16,1785364462068403712,1175.982676,62.310122,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,17,1785364462129695008,1237.273972,61.291296,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,18,1785364462197975904,1305.554868,68.280896,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,19,1785364462257303942,1364.882906,59.328038,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,20,1785364462310148271,1417.727235,52.844329,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,21,1785364462370209867,1477.788831,60.061596,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,22,1785364462429883137,1537.462101,59.67327,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,23,1785364462490801764,1598.380728,60.918627,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,24,1785364462554969236,1662.5482,64.167472,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,25,1785364462613652387,1721.231351,58.683151,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,26,1785364462682641974,1790.220938,68.989587,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,27,1785364462740223854,1847.802818,57.58188,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,28,1785364462796602789,1904.181753,56.378935,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,29,1785364462857141266,1964.72023,60.538477,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,30,1785364462917664299,2025.243263,60.523033,2,"""о"""
prefill_heavy,prefill_heavy-00000-f3774699602d,31,1785364462981067983,2088.646947,63.403684,2,"""о"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,0,1785364461710448365,320.110953,,1,""" """
prefill_heavy,prefill_heavy-00001-19afd85e3cee,1,1785364461766182111,375.844699,55.733746,1,"""1"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,2,1785364461825051526,434.714114,58.869415,1,"""0"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,3,1785364461884766160,494.428748,59.714634,1,"""0"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,4,1785364461944637766,554.300354,59.871606,1,"""0"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,5,1785364462006301155,615.963743,61.663389,1,"""0"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,6,1785364462068591663,678.254251,62.290508,1,"""0"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,7,1785364462129845409,739.507997,61.253746,1,"""0"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,8,1785364462198179706,807.842294,68.334297,1,"""0"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,9,1785364462257423344,867.085932,59.243638,1,"""0"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,10,1785364462310243610,919.906198,52.820266,1,"""0"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,11,1785364462370304256,979.966844,60.060646,1,"""0"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,12,1785364462429979108,1039.641696,59.674852,1,"""0"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,13,1785364462490941471,1100.604059,60.962363,1,"""0"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,14,1785364462555225057,1164.887645,64.283586,1,"""0"""
prefill_heavy,prefill_heavy-00001-19afd85e3cee,15,1785364462613815165,1223.477753,58.590108,1,"""0"""
