arrival_time_s,input_len,output_len
2665.5360,512,32
2665.6441,2048,32
2665.7504,5120,32
2665.7540,512,128
2665.8990,1024,32
2666.0343,512,32
2666.1495,512,32
2666.3963,512,32
2666.3969,512,32
2666.5509,512,32
2666.6430,3072,32
2666.6639,128,128
2666.7526,512,32
2666.7561,512,32
2666.7855,512,32
2666.8939,512,32
2667.1634,2048,32
2667.2516,2048,32
2667.2577,2048,128
2667.3981,2048,32
2667.7517,2048,32
2667.7842,512,32
2667.8950,1024,32
2668.0014,128,32
2668.0042,2048,32
2668.1461,6144,512
2668.2613,512,32
2668.3953,2048,512
2668.4019,2048,32
2668.5003,512,32
2668.6493,3072,32
2668.8996,3072,32
2669.0018,512,32
2669.1624,512,32
2669.2566,512,32
2669.2574,5120,512
2669.3929,2048,32
2669.4092,2048,32
2669.4939,512,32
2669.5335,512,128
2669.6581,512,32
2669.6613,7168,512
2669.7459,512,32
2670.0000,2048,32
2670.1441,4096,512
2670.1666,512,32
2670.2516,512,32
2670.4094,512,32
2670.5047,2048,32
2670.6445,2048,512
2670.7418,2048,128
2670.9007,1024,128
2670.9972,512,32
2671.0019,512,32
2671.1429,3072,512
2671.1615,3072,128
2671.4033,3072,512
2671.6418,2048,512
2671.6593,512,128
2671.7437,512,32
2671.8928,6144,512
2671.9159,128,128
2671.9968,2048,32
2672.0669,2048,32
2672.0677,6144,512
2672.2594,1024,512
2672.2626,2048,32
2672.3932,6144,1024
2672.4134,1024,32
2672.6618,512,32
2672.6652,512,32
2672.7863,512,32
2673.0033,32,32
2673.1440,1024,32
2673.1472,512,32
2673.1644,512,32
2673.3965,512,32
2673.4008,1024,32
2673.5340,1024,32
2673.6566,3072,128
2673.7882,512,32
2673.9533,2048,512
2674.1423,512,32
2674.2408,128,32
2674.2850,2048,32
2674.4074,2048,128
2674.5065,5120,512
2674.6477,128,32
2674.7493,512,32
2674.9090,128,128
2675.0044,2048,32
2675.1463,512,32
2675.2426,128,32
2675.3965,3072,512
2675.6619,128,32
2675.7833,512,32
2675.9959,512,32
2676.1459,2048,512
2676.1646,3072,512
2676.3944,512,32
2676.4948,2048,32
2676.7537,512,32
2676.9959,7168,32
2677.1572,1024,32
2677.1602,2048,128
2677.3944,3072,512
2677.4232,128,32
2677.6738,512,32
2677.7456,1024,32
2677.9238,512,32
2677.9249,512,32
2678.0015,5120,32
2678.0336,512,32
2678.1533,4096,32
2678.2529,512,32
2678.2615,128,32
2678.4001,3072,32
2678.6445,128,128
2678.9159,512,32
2679.0053,3072,512
2679.1476,128,128
2679.1622,5120,512
2679.3991,512,32
2679.4033,4096,32
2679.4956,512,32
2679.4981,2048,32
2679.5332,4096,32
2679.6463,512,32
2679.6499,2048,32
2679.7606,3072,512
2679.8922,3072,512
2679.9931,512,32
2680.1445,2048,32
2680.2552,1024,32
2680.4962,3072,32
2680.5034,512,32
2680.6430,1024,32
2680.6660,512,32
2680.8938,1024,32
2681.0325,512,32
2681.1892,3072,128
2681.5197,512,32
2681.6484,128,32
2681.7522,4096,32
2681.9141,512,32
2682.1456,2048,32
2682.1486,1024,32
2682.4005,128,32
2682.5047,3072,32
2682.8986,512,32
2682.9121,512,32
2683.0043,4096,32
2683.0051,512,32
2683.1460,512,32
2683.2680,2048,32
2683.3974,2048,512
2683.5015,128,32
2683.6420,32,32
2683.9006,3072,32
2683.9136,2048,32
2684.1536,2048,32
2684.1622,2048,32
2684.3975,3072,128
2684.6506,5120,128
2684.6663,512,32
2684.9014,512,32
2684.9134,1024,512
2685.0009,512,32
2685.0034,2048,128
2685.1638,512,32
2685.2425,512,32
2685.4141,2048,32
2685.5368,3072,32
2685.6793,512,32
2685.7544,1024,32
2685.8972,128,32
2685.9076,512,32
2685.9963,2048,128
2686.1505,512,32
2686.2403,128,128
2686.5029,3072,512
2686.6509,512,32
2686.8990,512,32
2686.9001,512,32
2686.9071,6144,512
2687.1616,1024,32
2687.2468,4096,512
2687.4061,2048,128
2687.4155,2048,32
2687.5031,1024,32
2687.5038,128,32
2687.7526,4096,32
2687.7876,512,32
2687.9226,5120,32
2688.0347,128,128
2688.1677,3072,32
2688.2853,128,32
2688.5206,3072,32
2688.6734,1024,32
2688.7510,6144,128
2688.7842,2048,32
2688.9190,2048,32
2689.0047,512,32
2689.1601,2048,32
2689.2563,4096,32
2689.2600,3072,512
2689.4050,512,32
2689.6563,128,128
2689.7564,512,32
2689.9029,5120,32
2689.9184,512,32
2689.9719,512,32
2690.0091,1024,32
2690.1541,6144,32
2690.2563,1024,128
2690.2767,3072,128
2690.4000,1024,32
2690.4025,512,32
2690.5037,2048,512
2690.5053,512,32
2690.6516,512,32
2690.6759,128,32
2690.7878,2048,32
2690.9181,512,32
2691.1532,3072,128
2691.2744,3072,32
2691.2850,2048,32
2691.4456,3072,512
2691.5041,2048,32
2691.6658,512,32
2691.7863,128,32
2692.0057,2048,32
2692.0075,1024,32
2692.2567,3072,128
2692.4093,512,32
2692.4140,512,32
2692.5032,512,32
2692.6484,128,128
2692.6600,512,32
2692.7499,1024,32
2692.9142,1024,32
2692.9415,3072,32
2693.0263,3072,512
2693.1508,2048,32
2693.1556,512,32
2693.3012,1024,32
2693.4211,5120,32
2693.6578,4096,32
2693.7523,3072,512
2693.9084,2048,32
2693.9155,512,32
2694.0351,3072,128
2694.1593,1024,32
2694.2531,512,32
2694.6543,1024,32
2694.6669,512,32
2694.9091,3072,512
2695.0176,2048,32
2695.1664,2048,32
2695.1710,512,32
2695.4094,512,32
2695.4182,32,32
2695.6481,128,32
2695.6600,1024,32
2695.7575,4096,32
2696.0415,3072,512
2696.1698,512,32
2696.2558,2048,128
2696.3999,512,32
2696.6565,4096,512
2696.7542,2048,512
2696.9050,1024,32
2696.9143,2048,128
2697.0023,512,32
2697.0051,3072,128
2697.1508,1024,32
2697.1683,512,32
2697.2898,32,32
2697.4110,512,32
2697.5534,512,32
2697.6611,1024,32
2697.7531,1024,32
2697.8337,4096,32
2697.9118,512,32
2697.9260,3072,128
2698.0410,3072,32
2698.2534,7168,32
2698.2945,5120,32
2698.5028,1024,128
2698.6863,512,128
2698.9094,512,32
2698.9150,4096,32
2699.0065,2048,128
2699.0107,2048,32
2699.1641,512,32
2699.2493,4096,32
2699.4116,1024,32
2699.4133,512,32
2699.5015,512,32
2699.5531,512,32
2699.7568,512,128
2699.9055,3072,32
2700.0067,4096,32
2700.1576,512,32
2700.4020,512,32
2700.4123,2048,512
2700.5095,2048,32
2700.5416,2048,128
2700.6657,2048,32
2700.9029,3072,32
2700.9068,4096,32
2701.1581,5120,512
2701.1637,2048,32
2701.2499,512,32
2701.4047,512,32
2701.5022,512,32
2701.5065,128,32
2701.6590,1024,128
2701.7533,1024,128
2701.9992,1024,32
2702.1068,5120,32
2702.2549,1024,32
2702.5039,3072,128
2702.5385,2048,32
2702.6579,128,32
2702.6910,2048,32
2702.7041,2048,512
2702.7900,1024,32
2702.9051,128,32
2702.9180,512,32
2703.0034,512,32
2703.1468,6144,32
2703.1638,512,128
2703.1721,512,32
2703.4064,5120,128
2703.4167,4096,512
2703.5028,512,32
2703.6477,128,32
2703.6580,2048,32
2703.6665,512,32
2703.9068,2048,32
2704.0118,2048,512
2704.1606,5120,32
2704.1664,512,32
2704.4396,512,32
2704.4406,128,128
2704.4454,512,128
2704.5074,32,32
2704.6485,512,32
2704.6904,128,32
2704.6948,5120,32
2704.8935,512,32
2704.9245,2048,512
2705.1937,3072,32
2705.2966,6144,512
2705.4064,3072,512
2705.4236,3072,128
2705.5057,512,32
2705.6463,2048,32
2705.9212,128,32
2706.0279,3072,32
2706.1600,4096,128
2706.2491,4096,32
2706.3944,3072,128
2706.4113,512,32
2706.4244,512,32
2706.6417,32,32
2706.7852,1024,32
2706.9110,2048,32
2707.0059,1024,32
2707.1592,2048,128
2707.4218,512,32
2707.6691,512,32
2707.7554,2048,32
2707.9208,2048,32
2708.1445,2048,32
2708.1870,2048,32
2708.2523,2048,128
2708.2565,2048,512
2708.4170,2048,128
2708.7513,3072,32
2708.8943,3072,128
2708.9129,512,32
2709.0010,6144,512
2709.1433,5120,1024
2709.1636,512,32
2709.2548,512,128
2709.4056,3072,128
2709.4138,2048,32
2709.6435,128,32
2709.6565,512,32
2709.8940,4096,128
2709.9072,6144,32
2709.9150,2048,32
2710.0009,128,32
2710.0040,512,32
2710.1424,2048,128
2710.2571,512,128
2710.3937,3072,512
2710.4142,3072,512
2710.7852,3072,512
2710.9323,512,32
2711.2476,4096,32
2711.3064,6144,32
2711.4132,512,32
2711.5030,1024,32
2711.7496,512,32
2712.0036,1024,512
2712.1451,2048,32
2712.1654,2048,32
2712.2895,2048,128
2712.4068,128,32
2712.6422,128,32
2712.7462,2048,128
2712.7512,512,32
2712.8938,3072,512
2712.9155,128,32
2712.9159,2048,512
2713.0053,512,32
2713.1582,512,32
2713.2492,512,32
2713.4003,6144,512
2713.4183,2048,32
2713.6442,512,32
2713.9994,1024,128
2714.0658,128,128
2714.2496,512,32
2714.5070,1024,512
2714.5436,1024,32
2714.6571,4096,32
2714.6597,512,32
2714.9026,4096,512
2714.9059,3072,32
2715.2513,1024,32
2715.4039,5120,512
2715.5036,2048,32
2715.5555,4096,1024
2715.6510,512,32
2715.6613,128,32
2715.7533,512,32
2715.9132,2048,512
2716.0023,512,128
2716.1458,4096,32
2716.2520,512,32
2716.4032,5120,32
2716.4172,512,32
2716.6586,2048,128
2717.0106,512,32
2717.0451,512,32
2717.1625,2048,512
2717.4054,512,32
2717.5017,512,32
2717.5051,128,32
2717.6642,2048,32
2717.7543,128,32
2717.7585,512,32
2717.8998,1024,128
2717.9088,512,32
2718.0436,2048,32
2718.1517,3072,32
2718.4249,512,128
2718.5046,3072,512
2718.6553,3072,512
2718.6605,128,32
2718.7546,512,128
2718.7932,128,32
2718.9064,2048,32
2719.1555,32,32
2719.2926,128,32
2719.4122,512,32
2719.4165,32,32
2719.6561,5120,1024
2719.7550,128,32
2719.9155,2048,32
2720.0339,128,128
2720.2828,2048,512
2720.5005,512,32
2720.6637,128,32
2720.9082,512,32
2720.9118,128,32
2721.0019,128,32
2721.0364,1024,32
2721.1629,2048,32
2721.2876,3072,512
2721.4051,512,32
2721.5052,1024,32
2721.6482,512,32
2721.9336,4096,32
2722.1476,512,32
2722.2546,1024,32
2722.3995,3072,512
2722.4110,512,32
2722.4131,512,32
2722.6522,512,32
2722.6571,5120,512
2722.7538,1024,32
2722.7631,512,32
2722.7669,128,32
2723.1582,2048,512
2723.1589,512,32
2723.2533,4096,512
2723.2848,512,32
2723.5337,3072,32
2723.6577,2048,128
2723.7867,1024,32
2723.9081,512,32
2724.0003,512,32
2724.4027,3072,32
2724.4094,128,128
2724.4247,512,32
2724.4962,2048,32
2724.6653,512,32
2724.7524,5120,512
2724.9015,3072,512
2725.1633,512,32
2725.2525,3072,512
2725.4010,5120,512
2725.7477,512,32
2725.9094,2048,128
2725.9133,6144,32
2726.1536,1024,32
2726.1601,4096,32
2726.4061,3072,512
2726.4965,512,32
2726.6579,4096,32
2726.6645,1024,32
2726.9055,3072,128
2727.1488,128,32
2727.1655,512,32
2727.2902,2048,32
2727.2936,512,32
2727.4129,512,32
2727.4985,3072,32
2727.6494,512,128
2727.7492,3072,32
2727.9031,512,32
2727.9092,3072,512
2728.0005,2048,32
2728.1643,128,32
2728.4189,2048,512
2728.7441,512,128
2728.9144,128,128
2729.1512,512,32
2729.2511,512,32
2729.3997,128,32
2729.4196,128,32
2729.4976,512,32
2729.7424,2048,32
2730.0357,512,32
2730.1527,512,32
2730.2524,2048,32
2730.4276,2048,32
2730.4283,512,32
2730.5380,4096,32
2730.6499,3072,32
2730.7476,512,32
2730.8969,128,128
2731.0163,4096,32
2731.1727,2048,32
2731.2555,1024,32
2731.3996,2048,32
2731.4932,512,32
2731.5035,7168,32
2731.5393,5120,512
2731.8331,512,32
2731.9035,512,32
2732.1499,512,128
2732.1549,3072,32
2732.2863,3072,512
2732.4507,512,32
2732.6489,512,32
2733.0067,5120,32
2733.1529,512,32
2733.1619,2048,32
2733.2439,2048,512
2733.4140,512,32
2733.5375,512,128
2733.6484,2048,32
2733.6680,3072,128
2734.1489,512,32
2734.2541,512,32
2734.2846,512,32
2734.5042,512,32
2734.5089,1024,128
2734.7566,512,32
2734.7978,3072,512
2734.9044,3072,32
2734.9091,1024,32
2735.0022,2048,128
2735.4175,512,32
2735.6490,1024,32
2735.7561,32,32
2735.7947,128,32
2735.7982,3072,128
2735.8975,512,32
2735.9019,512,128
2736.1505,3072,128
2736.1548,512,32
2736.2561,2048,512
2736.4056,3072,512
2736.7956,512,32
2737.0213,3072,128
2737.2533,512,32
2737.2565,1024,32
2737.5053,512,32
2737.6502,1024,32
2737.7575,512,32
2737.9043,2048,32
2737.9937,1024,32
2738.1526,2048,512
2738.1614,3072,512
2738.4179,4096,128
2738.4244,2048,512
2738.5021,512,32
2738.7918,512,32
2739.0063,512,32
2739.0067,512,32
2739.0423,2048,512
2739.1546,512,32
2739.2767,4096,32
2739.4996,1024,128
2739.5478,512,32
2739.7522,6144,32
2740.0053,512,32
2740.1680,5120,512
2740.1806,128,128
2740.4042,1024,32
2740.4372,2048,128
2740.7499,2048,128
2740.9058,2048,32
2740.9992,512,128
2741.1533,512,32
2741.1565,512,32
2741.5412,512,32
2742.0445,2048,32
2742.1703,512,32
2742.1734,512,32
2742.3998,2048,128
2742.4996,128,32
2742.6516,3072,512
2742.7496,128,32
2742.9953,4096,512
2743.1785,128,128
2743.2858,5120,32
2743.4042,2048,32
2743.4066,2048,128
2743.5453,3072,128
2743.6530,2048,512
2743.9051,3072,512
2743.9979,512,32
2744.0001,512,32
2744.2463,1024,32
2744.4084,2048,32
2744.4999,2048,32
2744.5959,4096,32
2744.7511,512,32
2744.8358,512,32
2744.9104,2048,32
2744.9987,512,32
2745.1695,6144,512
2745.3930,512,32
2745.4551,4096,32
2745.5136,4096,512
2745.6447,6144,1024
2745.6728,2048,32
2745.7510,4096,32
2746.1419,2048,32
2746.4963,512,32
2746.7532,512,32
2746.9040,512,32
2747.0061,5120,512
2747.4075,3072,128
2747.4114,512,128
2747.6526,2048,512
2747.6717,512,32
2748.1511,3072,32
2748.2454,512,32
2748.3004,512,32
2748.3019,512,32
2748.4081,2048,32
2748.6521,512,32
2748.7465,1024,128
2748.9125,128,32
2748.9956,128,32
2749.1509,3072,32
2749.2497,3072,32
2749.4025,4096,512
2749.4085,512,32
2749.4154,4096,32
2749.6593,1024,128
2749.7513,512,32
2749.9040,2048,32
2749.9930,512,32
2750.1473,1024,32
2750.2516,2048,32
2750.4929,3072,512
2750.4957,512,32
2750.6803,2048,128
2750.9252,2048,32
2751.2505,512,32
2751.4051,1024,128
2751.6542,2048,32
2751.7445,3072,32
2751.9085,2048,128
2752.0408,1024,32
2752.1597,2048,32
2752.2443,2048,32
2752.2544,3072,128
2752.4174,1024,32
2752.5270,2048,512
2752.9010,512,32
2752.9921,128,32
2753.1511,2048,32
2753.1647,512,32
2753.2561,512,32
2753.4956,2048,32
2753.5019,512,128
2753.7544,512,32
2753.7562,7168,32
2753.8998,512,32
2754.0139,3072,128
2754.1709,128,32
2754.2454,128,32
2754.2923,4096,1024
2754.4972,1024,32
2754.4975,1024,128
2754.6867,512,32
2754.7545,1024,32
2754.9568,512,32
2755.0057,5120,128
2755.2437,512,32
2755.2567,512,32
2755.4066,512,32
2755.7561,512,32
2755.7839,512,32
2755.9049,1024,32
2755.9119,32,32
2756.0056,128,32
2756.1507,512,32
2756.4928,512,32
2756.6473,512,32
2756.7863,1024,32
2756.9087,512,32
2756.9122,2048,512
2757.0072,512,32
2757.1496,6144,32
2757.2562,1024,32
2757.4918,6144,512
2757.6500,128,32
2757.7486,512,32
2757.7842,512,32
2757.9293,4096,1024
2758.0043,4096,128
2758.1490,32,32
2758.2430,2048,128
2758.4013,1024,32
2758.5363,512,32
2758.7562,2048,32
2758.9979,4096,32
2759.1482,3072,512
2759.4047,3072,32
2759.5388,2048,512
2759.6588,512,32
2759.6590,2048,32
2759.7590,2048,512
2759.7892,512,32
2760.0029,4096,512
2760.1493,2048,32
2760.1648,1024,32
2760.2860,512,32
2760.4090,2048,32
2760.7522,512,32
2760.9076,5120,512
2761.1904,4096,32
2761.2508,1024,32
2761.5006,2048,32
2761.7463,1024,32
2761.7491,2048,32
2761.7615,512,32
2761.9220,128,32
2761.9988,512,128
2762.0375,2048,32
2762.4983,512,32
2762.6521,5120,32
2762.6538,2048,512
2762.6718,512,32
2762.7496,6144,32
2762.7544,1024,32
2762.9225,1024,32
2763.0039,6144,128
2763.0068,512,128
2763.2459,4096,512
2763.2475,2048,32
2763.2614,4096,32
2763.2920,3072,128
2763.5376,2048,32
2763.6572,512,32
2763.7518,128,32
2763.9220,512,32
2764.0326,2048,32
2764.2157,2048,32
2764.4001,4096,128
2764.7497,512,32
2764.8990,2048,32
2764.9990,2048,512
2765.1667,3072,32
2765.2499,1024,32
2765.3994,32,32
2765.4984,512,32
2765.4993,2048,128
2765.6590,128,128
2765.7577,2048,512
2765.9280,2048,512
2765.9983,512,32
2766.0369,512,32
2766.1642,512,32
2766.2502,1024,512
2766.4086,512,32
2766.6584,2048,512
2766.8992,512,32
2766.9012,2048,128
2767.0145,3072,32
2767.2453,5120,512
2767.2482,1024,32
2767.4051,128,32
2767.4087,1024,32
2767.4951,512,32
2767.5091,1024,32
2767.7510,512,128
2767.7584,512,32
2767.7595,2048,32
2767.9021,512,32
2767.9203,128,128
2768.1596,7168,128
2768.1678,512,32
2768.3021,512,32
2768.4089,5120,512
2768.4989,2048,128
2768.6526,3072,128
2768.7481,512,32
2768.7499,2048,32
2768.9965,2048,32
2769.0005,512,32
2769.0436,2048,128
2769.4044,512,128
2769.4089,1024,32
2769.6691,512,32
2769.9031,2048,512
2769.9080,512,32
2770.0238,512,32
2770.1542,128,32
2770.4006,512,128
2770.4244,5120,32
2770.6749,32,32
2770.7503,512,32
2770.9950,512,32
2771.1633,512,32
2771.2528,2048,128
2771.4038,3072,32
2771.6536,512,32
2771.7448,7168,128
2771.7541,512,32
2771.9237,512,32
2772.0340,3072,128
2772.1569,3072,32
2772.2507,2048,512
2772.4264,512,128
2772.4274,2048,512
2772.4688,4096,32
2772.4965,128,32
2772.6567,2048,128
2772.6715,512,32
2772.7471,2048,128
2772.9055,128,128
2772.9089,128,32
2773.1524,1024,128
2773.1556,512,32
2773.4959,1024,32
2773.4963,3072,32
2773.7460,512,32
2773.9035,128,128
2773.9062,2048,32
2773.9098,512,32
2773.9946,512,32
2774.2451,3072,128
2774.4006,512,128
2774.4959,512,32
2774.5014,5120,32
2774.7439,2048,128
2774.7878,2048,512
2774.9935,2048,32
2774.9998,128,32
2775.2444,512,32
2775.4075,512,32
2775.4987,2048,32
2775.6559,128,32
2775.6586,512,32
2775.7597,128,32
2775.9044,1024,32
2775.9936,512,32
2776.0056,2048,32
2776.2927,2048,128
2776.4084,2048,32
2776.4101,512,128
2776.4957,512,32
2776.5050,512,32
2776.9000,1024,32
2776.9325,512,128
2777.0062,512,32
2777.1555,2048,512
2777.2465,6144,32
2777.2871,2048,32
2777.4957,2048,32
2777.4998,4096,512
2777.5037,2048,32
2777.7457,512,32
2777.7872,7168,32
2778.1586,512,32
2778.2505,7168,32
2778.2549,512,32
2778.4062,6144,512
2778.5057,3072,512
2778.6723,512,32
2778.7533,3072,32
2778.9193,4096,32
2779.0053,2048,32
2779.1719,3072,32
2779.2442,128,32
2779.4545,3072,512
2779.4726,512,32
2779.5378,512,32
2779.6565,128,32
2779.8928,512,32
2780.1615,3072,128
2780.2432,512,32
2780.2549,512,32
2780.4216,512,32
2780.6424,512,32
2780.6443,512,32
2780.7447,1024,32
2780.8922,512,32
2780.9935,3072,512
2781.0360,6144,512
2781.1602,1024,32
2781.2832,128,32
2781.4983,512,32
2781.6629,512,32
2781.8934,512,32
2781.9950,512,32
2782.1431,512,32
2782.1617,3072,32
2782.2451,512,32
2782.4055,512,32
2782.4948,2048,128
2782.6543,2048,512
2782.9060,2048,512
2782.9972,3072,32
2783.1479,3072,512
2783.2457,2048,32
2783.2558,512,32
2783.3999,5120,512
2783.4955,512,32
2783.6427,2048,32
2783.6544,512,32
2783.7474,512,32
2783.8119,4096,32
2783.9031,128,32
2784.0414,2048,32
2784.1745,1024,32
2784.2459,1024,32
2784.4977,512,32
2784.4985,512,32
2784.7426,2048,32
2785.1555,2048,32
2785.1566,1024,32
2785.3983,128,32
2785.4018,2048,32
2785.6510,2048,32
2785.7449,4096,32
2785.9003,128,32
2785.9042,512,32
2785.9174,2048,32
2785.9986,5120,32
2786.1662,512,32
2786.4014,1024,32
2786.4058,3072,32
2786.4971,512,32
2786.6600,1024,128
2786.9012,3072,512
2786.9142,512,32
2787.1511,512,32
2787.1595,3072,32
2787.2456,4096,32
2787.3921,128,128
2787.4040,3072,32
2787.4183,512,32
2787.5328,512,32
2787.6661,1024,32
2787.7474,3072,128
2787.9951,2048,32
2788.1642,3072,512
2788.2089,1024,32
2788.2847,3072,128
2788.4612,3072,128
2788.6418,3072,32
2788.6597,512,32
2788.9982,128,128
2789.1435,512,32
2789.2490,1024,32
2789.4096,2048,512
2789.4965,1024,32
2789.6448,6144,32
2789.6462,2048,32
2789.7498,5120,32
2789.9003,1024,32
2790.1574,4096,512
2790.2471,512,32
2790.3940,128,32
2790.3972,3072,512
2790.5356,5120,512
2790.6421,128,128
2790.7829,1024,32
2790.9086,2048,32
2791.1500,5120,32
2791.2455,4096,32
2791.6424,1024,32
2791.6706,512,32
2791.7529,5120,512
2791.9974,1024,32
2792.0012,512,32
2792.1644,128,32
2792.3953,512,32
2792.4078,2048,32
2792.4981,512,32
2792.5084,2048,32
2792.6433,1024,32
2792.7464,512,32
2793.1784,2048,32
2793.2495,512,32
2793.4076,2048,512
2793.4952,512,32
2793.5342,3072,32
2793.6434,1024,32
2793.6583,128,32
2793.6664,3072,128
2793.9129,1024,32
2794.1429,128,32
2794.1652,512,32
2794.3990,1024,32
2794.4013,3072,128
2794.5383,3072,512
2794.5400,4096,512
2794.7464,3072,32
2794.8962,2048,32
2794.9120,512,32
2794.9957,2048,32
2795.1637,4096,512
2795.2457,2048,32
2795.6411,1024,128
2795.9193,1024,32
2796.0065,5120,32
2796.2453,2048,32
2796.3948,2048,128
2796.3998,2048,32
2796.4931,2048,32
2796.5056,1024,32
2796.6466,2048,32
2796.7827,512,128
2796.9008,512,32
2797.1539,3072,128
2797.1659,32,32
2797.2488,3072,512
2797.2515,4096,32
2797.2885,2048,32
2797.4995,2048,512
2797.6476,512,32
2797.7512,128,32
2797.8980,2048,32
2798.0106,128,32
2798.2486,2048,512
2798.4261,512,32
2798.4958,1024,32
2798.8925,512,32
2799.0395,4096,512
2799.1526,2048,32
2799.2919,128,32
2799.5507,512,128
2799.6430,512,128
2799.9179,3072,32
2800.0410,2048,128
2800.2457,512,32
2800.2933,512,32
2800.5019,3072,512
2800.5434,512,32
2800.7910,3072,128
2800.9215,512,32
2801.0438,512,32
2801.1700,512,32
2801.3979,128,128
2801.5485,512,32
2801.6449,512,32
2801.7505,512,32
2801.8932,128,128
2802.0418,6144,32
2802.1429,512,32
2802.2455,512,32
2802.3975,512,32
2802.6425,1024,32
2802.6483,512,32
2802.6702,512,32
2802.9027,512,32
2802.9964,512,32
2803.3942,4096,32
2803.4951,512,32
2803.5003,32,32
2803.6489,4096,512
2803.7495,1024,32
2803.9974,1024,32
2804.1426,1024,128
2804.2527,512,32
2804.6706,2048,128
2804.9955,512,32
2805.1499,1024,32
2805.4111,4096,32
2805.6503,512,32
2805.7477,4096,512
2805.9964,2048,32
2806.1522,4096,32
2806.2494,2048,512
2806.4966,512,32
2806.7497,512,32
2806.9038,512,32
2806.9218,512,32
2807.1501,512,32
2807.2491,2048,32
2807.4210,512,32
2807.5167,3072,512
2807.7471,2048,512
2807.7584,2048,512
2807.9040,512,32
2807.9105,2048,32
2807.9989,2048,32
2808.1712,512,32
2808.2460,2048,32
2808.2493,3072,512
2808.4988,4096,32
2808.6563,512,32
2808.9136,512,32
2808.9986,2048,32
2809.1439,128,32
2809.1632,512,32
2809.2494,1024,32
2809.3960,512,32
2809.6418,512,32
2809.8913,32,32
2810.1612,128,32
2810.3647,128,32
2810.4023,512,128
2810.5410,128,32
2810.6570,512,32
2810.7448,7168,32
2810.9982,512,32
2811.0411,512,32
2811.1448,3072,512
2811.2615,512,32
2811.3981,512,32
2811.4965,3072,512
2811.5430,512,32
2811.9997,512,32
2812.1454,512,32
2812.2441,3072,512
2812.3942,2048,32
2812.4017,2048,32
2812.5426,512,32
2812.7484,512,32
2812.9162,5120,32
2812.9959,2048,512
2813.1422,2048,32
2813.1668,1024,32
2813.4002,512,128
2813.6441,512,32
2813.8930,128,32
2813.9151,3072,32
2814.4051,512,32
2814.4989,4096,128
2814.7858,2048,32
2814.9155,1024,32
2815.0389,512,32
2815.2486,128,32
2815.4959,2048,32
2815.5347,512,32
2815.7543,1024,32
2815.8976,512,32
2815.9077,1024,32
2815.9986,1024,32
2816.0358,4096,1024
2816.1491,3072,512
2816.2838,3072,512
2816.4038,512,512
2816.4072,512,32
2816.5017,1024,32
2816.7534,1024,32
2816.7676,512,32
2816.9034,512,32
2817.0385,512,32
2817.2514,4096,512
2817.4148,2048,128
2817.4984,1024,128
2817.5328,3072,32
2817.6432,2048,32
2817.7838,4096,512
2817.9994,5120,128
2818.1646,1024,32
2818.2564,2048,512
2818.3969,128,32
2818.6485,2048,512
2818.6651,1024,128
2818.7843,4096,32
2818.8978,512,32
2819.0016,7168,32
2819.0135,2048,32
2819.3988,1024,32
2819.4132,2048,128
2819.4752,512,32
2819.5355,512,32
2819.7267,1024,32
2819.7858,2048,128
2820.0041,128,128
2820.2428,512,32
2820.3928,2048,512
2820.4962,4096,32
2820.5073,1024,32
2820.5374,2048,32
2820.6929,3072,128
2820.7836,4096,32
2821.0388,512,32
2821.1632,6144,1024
2821.2866,1024,512
2821.3954,1024,128
2821.4998,1024,128
2821.5369,512,128
2821.7827,4096,32
2821.9213,512,32
2822.0058,6144,32
2822.1424,2048,32
2822.2844,512,32
2822.5032,4096,512
2822.5042,4096,32
2822.6696,512,32
2822.7527,6144,32
2822.8975,128,32
2822.9338,2048,32
2823.0048,5120,32
2823.2664,2048,32
2823.3954,512,32
2823.5023,1024,512
2823.5477,5120,32
2823.9211,4096,32
2824.0350,512,32
2824.0403,512,32
2824.2490,128,128
2824.4033,512,32
2824.4301,3072,32
2824.6601,2048,32
2824.8961,512,32
2824.9226,4096,128
2825.0504,1024,32
2825.1493,128,128
2825.4132,512,32
2825.5582,2048,128
2825.6526,2048,32
2825.7974,128,32
2825.9963,128,128
2826.1501,512,128
2826.1715,5120,32
2826.4020,3072,128
2826.4053,512,32
2826.6493,4096,32
2826.6523,128,32
2826.7491,512,32
2826.9013,128,32
2826.9197,512,32
2826.9946,512,32
2827.1695,512,32
2827.2931,2048,128
2827.4964,512,32
2827.5446,512,32
2827.6505,512,32
2827.6529,128,32
2827.7463,512,128
2827.8996,512,32
2827.9011,1024,32
2827.9051,3072,512
2827.9959,512,32
2828.1499,512,32
2828.2895,512,32
2828.4040,4096,32
2828.5427,3072,512
2828.6519,1024,32
2828.7891,6144,128
2828.8986,512,32
2828.9192,512,32
2829.0408,512,32
2829.2055,2048,512
2829.2501,512,32
2829.3991,2048,512
2829.4983,1024,32
2829.5365,6144,32
2829.7494,5120,1024
2829.9231,512,32
2830.1534,3072,512
2830.2531,128,32
2830.4012,512,32
2830.4951,512,32
2830.5032,512,32
2830.5055,512,32
2830.6517,3072,512
2830.6549,512,32
2830.6554,3072,32
2830.7551,7168,32
2830.7583,512,32
2830.8984,512,32
2830.9998,1024,128
2831.0510,512,32
2831.2621,2048,32
